S000,lng_w,lat_w,lng_h,lat_h
4,135.2039939,34.6694625,135.2182798762577,34.66446091300988
1,135.2101714,34.6639883,135.22385908286674,34.65776487785246
1,135.2039939,34.6694625,135.22909486866308,34.67228000479121
3,135.2140986,34.6696569,135.21038838559832,34.665182738476034
5,135.2140986,34.6696569,135.21620491298867,34.66779839180015
3,135.2182844,34.6659964,135.22964635191252,34.671002094395064
5,135.2101714,34.6639883,135.22399660342052,34.66787130335346
4,135.210735,34.6631078,135.21249337578334,34.66042372172114
1,135.2126072,34.66373,135.21215130277875,34.65274696941895
2,135.2182844,34.6659964,135.22837288027205,34.6531197376519
4,135.2182844,34.6659964,135.2069696504157,34.67133255925774
4,135.2126072,34.66373,135.21159366105607,34.671499706645385
5,135.2039939,34.6694625,135.22339450610284,34.66396034271159
4,135.2182844,34.6659964,135.21245540822008,34.67219967833032
1,135.2039939,34.6694625,135.21606909361623,34.67051781386945
2,135.2182844,34.6659964,135.21372449312756,34.662292830835646
5,135.2126072,34.66373,135.21317370382627,34.66505439094134
1,135.2140986,34.6696569,135.20421567464138,34.652396253914475
2,135.210735,34.6631078,135.21870317656433,34.653463732451165
5,135.2126072,34.66373,135.22353522577023,34.66222530020093
1,135.2101714,34.6639883,135.21173473457682,34.65455779158568
2,135.210735,34.6631078,135.21297980457416,34.656257026412
1,135.2101714,34.6639883,135.21474325836508,34.671690510821044
4,135.2140986,34.6696569,135.21902103120982,34.66746799322042
3,135.2126072,34.66373,135.21314585325513,34.66418833348702
2,135.2126072,34.66373,135.22591489530632,34.65670275398763
3,135.210735,34.6631078,135.22426037957425,34.667048690953045
3,135.2140986,34.6696569,135.21247799414053,34.655002539218614
5,135.2126072,34.66373,135.20847157022445,34.66965628771699
4,135.2140986,34.6696569,135.20727982917163,34.65661829038929
5,135.210735,34.6631078,135.22360028033023,34.65938998772979
1,135.2039939,34.6694625,135.20723438076053,34.65961807307203
1,135.2182844,34.6659964,135.21375651854282,34.65933728440706
1,135.2182844,34.6659964,135.21221801077368,34.66868895615841
4,135.2101714,34.6639883,135.22430973469653,34.67251783630121
2,135.210735,34.6631078,135.21471559937746,34.663905862827136
4,135.2140986,34.6696569,135.209942575398,34.6703069922389
3,135.210735,34.6631078,135.22172699078737,34.67232347477704
5,135.210735,34.6631078,135.22053178726216,34.6592800737718
1,135.2182844,34.6659964,135.2266284964447,34.65395387835118
4,135.2039939,34.6694625,135.2158852933388,34.666122716667815
4,135.2182844,34.6659964,135.20515568893597,34.6585702512937
3,135.2140986,34.6696569,135.20806675587554,34.66051392634414
5,135.210735,34.6631078,135.20973465180748,34.65727129393493
5,135.2126072,34.66373,135.22037261134355,34.66509940280397
1,135.2140986,34.6696569,135.22045125954108,34.668698807572405
1,135.2140986,34.6696569,135.21192872321316,34.66320329099288
3,135.210735,34.6631078,135.2210602459274,34.6725911151037
3,135.2039939,34.6694625,135.21912424818905,34.655223929976856
1,135.2039939,34.6694625,135.21769116649682,34.664191160064384
2,135.2182844,34.6659964,135.22423013130006,34.667056351111384
3,135.2140986,34.6696569,135.21536595554693,34.668893840557985
1,135.2101714,34.6639883,135.22574524909697,34.65284296719113
3,135.2101714,34.6639883,135.2187472031588,34.668062794152455
4,135.2182844,34.6659964,135.20302948623885,34.670005439056816
1,135.2126072,34.66373,135.21450721798544,34.667925360369615
1,135.2126072,34.66373,135.21531396471235,34.66090650592505
5,135.2182844,34.6659964,135.21807008297267,34.65848683210741
4,135.2182844,34.6659964,135.2242895040249,34.662026039523056
4,135.2039939,34.6694625,135.21503852295095,34.66836237184319
1,135.210735,34.6631078,135.20631414143648,34.66873802913112
2,135.2039939,34.6694625,135.21595367435097,34.66531715659612
4,135.2182844,34.6659964,135.21974045424594,34.66631131053022
4,135.2126072,34.66373,135.22688784873802,34.65479558681402
1,135.210735,34.6631078,135.22645227202463,34.66276386795113
4,135.2140986,34.6696569,135.20659326185202,34.652910893970976
4,135.2101714,34.6639883,135.20632917923658,34.671183760747994
2,135.2126072,34.66373,135.2104945914156,34.653536627138266
5,135.2140986,34.6696569,135.2189129725427,34.65600551612326
3,135.210735,34.6631078,135.20280645835092,34.66693493074242
3,135.2182844,34.6659964,135.20643250071805,34.672944229445356
1,135.2101714,34.6639883,135.2118285765994,34.65835223302188
1,135.2182844,34.6659964,135.20553899286173,34.66926905599926
3,135.2039939,34.6694625,135.2077975812355,34.65830369655823
2,135.2039939,34.6694625,135.21236230026963,34.654948147596876
4,135.2182844,34.6659964,135.22483431235779,34.669967356846996
1,135.2101714,34.6639883,135.21347082980853,34.65668811736265
3,135.2140986,34.6696569,135.2023197333149,34.669833036138584
3,135.2126072,34.66373,135.2243367471608,34.66655633915663
3,135.2140986,34.6696569,135.20740939798398,34.6617987199648
1,135.2126072,34.66373,135.2129952692646,34.66449591580383
2,135.2101714,34.6639883,135.22568056727079,34.666347426921895
4,135.210735,34.6631078,135.21922636017268,34.655664003831845
1,135.2182844,34.6659964,135.20561639915783,34.66083166584814
1,135.2126072,34.66373,135.208918204757,34.65222629469152
3,135.2039939,34.6694625,135.22547380454535,34.67104828642991
4,135.2101714,34.6639883,135.21976601072166,34.670949684481094
2,135.2101714,34.6639883,135.20824427000318,34.66092619176426
4,135.2039939,34.6694625,135.20516464772155,34.65389030683583
3,135.2126072,34.66373,135.20321878359945,34.65836910344282
2,135.210735,34.6631078,135.206221486747,34.65839701732936
4,135.2182844,34.6659964,135.21371984543904,34.67218563949198
5,135.2182844,34.6659964,135.22556313720182,34.66145268564845
5,135.2140986,34.6696569,135.22443313736485,34.66017104611077
3,135.2101714,34.6639883,135.21646590403944,34.658148072425256
1,135.2039939,34.6694625,135.21357943638458,34.67029463908763
3,135.210735,34.6631078,135.2183249258483,34.658691434718946
2,135.2101714,34.6639883,135.22310150746708,34.67048851907
4,135.2140986,34.6696569,135.21300184369946,34.65534443444084
3,135.2101714,34.6639883,135.20773483094536,34.667963368991316
3,135.2182844,34.6659964,135.2142472061148,34.6538247635315
3,135.2039939,34.6694625,135.22500099817114,34.664674180838325
3,135.2126072,34.66373,135.228877040215,34.6584147337822
3,135.2140986,34.6696569,135.22903670560984,34.66030207951706
1,135.210735,34.6631078,135.2068314165893,34.66126642286947
4,135.210735,34.6631078,135.2183825710127,34.65261000958603
3,135.2126072,34.66373,135.20976793041052,34.65244319409667
1,135.2039939,34.6694625,135.20646350610625,34.65861840971495
5,135.2126072,34.66373,135.20670807202308,34.66238986503884
5,135.2039939,34.6694625,135.22531383316246,34.659305599400476
2,135.2039939,34.6694625,135.21518460308405,34.65404406500989
5,135.2126072,34.66373,135.21411052863434,34.65897881935707
2,135.2126072,34.66373,135.21823931247826,34.67080102194236
5,135.2039939,34.6694625,135.22209361618553,34.65815041471636
3,135.2126072,34.66373,135.21423936113825,34.666122230109536
2,135.2182844,34.6659964,135.22058824347195,34.66129911892582
3,135.2140986,34.6696569,135.2215488762081,34.66424826502371
5,135.2039939,34.6694625,135.20499964985822,34.66039306281383
4,135.2039939,34.6694625,135.20727468077402,34.667454103218894
2,135.210735,34.6631078,135.2118239515861,34.66034203064459
5,135.2182844,34.6659964,135.22796251255122,34.654466195908
2,135.2140986,34.6696569,135.21635774673555,34.65770674605467
4,135.2140986,34.6696569,135.20360566372005,34.67015004040218
5,135.2101714,34.6639883,135.21866756460741,34.66446033220331
5,135.2126072,34.66373,135.21642260339942,34.66918082574062
5,135.2140986,34.6696569,135.20291285900507,34.65484236137161
5,135.2039939,34.6694625,135.2160232389953,34.666463031957505
1,135.2101714,34.6639883,135.21375994780774,34.66144116243938
2,135.210735,34.6631078,135.20578878292218,34.65842377654225
4,135.2126072,34.66373,135.22407612672365,34.66132856718564
1,135.2140986,34.6696569,135.20896077806822,34.67010332532167
1,135.2140986,34.6696569,135.21659775002345,34.6696610997565
1,135.2182844,34.6659964,135.2284641611129,34.65433661897409
3,135.2101714,34.6639883,135.21162873571149,34.652854984505886
2,135.2039939,34.6694625,135.21067761471426,34.652203138479926
4,135.2126072,34.66373,135.21253574593803,34.664182733518075
1,135.2101714,34.6639883,135.203194454284,34.66846541614705
3,135.210735,34.6631078,135.20866394831052,34.65485861696102
3,135.2140986,34.6696569,135.21737695499948,34.664452224876015
4,135.2126072,34.66373,135.20788068574078,34.653860601459535
1,135.2101714,34.6639883,135.22608013886835,34.65229412678474
3,135.210735,34.6631078,135.2038921314234,34.660686437630474
1,135.2126072,34.66373,135.20346877694053,34.659859961472755
5,135.2182844,34.6659964,135.20964087833767,34.66317816764626
4,135.2140986,34.6696569,135.21153406244858,34.6531731549012
1,135.2140986,34.6696569,135.20765686281595,34.66107763457475
3,135.2182844,34.6659964,135.22461480108583,34.66292417545085
3,135.2140986,34.6696569,135.21211597117215,34.66225814790767
5,135.2126072,34.66373,135.22731312277517,34.66741848785926
3,135.2039939,34.6694625,135.21255652296213,34.66254664418647
3,135.2182844,34.6659964,135.22912044899195,34.66398345565213
3,135.2101714,34.6639883,135.21446700859124,34.66822108056367
3,135.2182844,34.6659964,135.203456774469,34.65380652490937
1,135.2126072,34.66373,135.22491489074864,34.65235711814076
5,135.2039939,34.6694625,135.22381956073465,34.671164805553246
4,135.2182844,34.6659964,135.22694377049737,34.660079247741145
1,135.2126072,34.66373,135.21754217307907,34.65405048224742
1,135.2140986,34.6696569,135.2030909363407,34.67249388601924
4,135.2126072,34.66373,135.21496870759313,34.654156987153314
4,135.210735,34.6631078,135.22319334304044,34.65328420743879
4,135.210735,34.6631078,135.2283556494782,34.67306950284086
2,135.2039939,34.6694625,135.22841814194786,34.664068166665785
5,135.2126072,34.66373,135.20730630320134,34.664079113747334
3,135.210735,34.6631078,135.2079737177109,34.662422696994895
4,135.2182844,34.6659964,135.2231093674391,34.653522917383214
1,135.2182844,34.6659964,135.2278149100794,34.669508547764146
5,135.2126072,34.66373,135.22582666945263,34.6524336654001
1,135.2182844,34.6659964,135.214041826663,34.67296480016587
3,135.2182844,34.6659964,135.21401719931833,34.668939694746896
4,135.210735,34.6631078,135.22409216783296,34.665481894895336
4,135.2039939,34.6694625,135.21391919796483,34.66301188083832
3,135.2140986,34.6696569,135.21823228740845,34.66710742532715
1,135.2126072,34.66373,135.20425969007925,34.66674449652774
3,135.2039939,34.6694625,135.20964855621023,34.66653871520316
5,135.2182844,34.6659964,135.2028917752292,34.655639372997115
3,135.2140986,34.6696569,135.20425390325408,34.67261209506119
1,135.210735,34.6631078,135.2291008172016,34.67223813586022
1,135.2126072,34.66373,135.22283110106787,34.67100500675231
3,135.2126072,34.66373,135.22456795738336,34.664813957837225
3,135.2039939,34.6694625,135.20875277598446,34.65230446472693
2,135.2182844,34.6659964,135.20279202823593,34.67036391431115
3,135.2126072,34.66373,135.21881629054508,34.655533898652145
2,135.2126072,34.66373,135.21754132638605,34.652513739534065
2,135.2039939,34.6694625,135.22264928007212,34.65607818732211
4,135.2126072,34.66373,135.2064795585103,34.669057340026015
1,135.2101714,34.6639883,135.2249079304565,34.66980957578242
5,135.2101714,34.6639883,135.21257202061219,34.66248143480151
3,135.2039939,34.6694625,135.2260145512594,34.65963487903577
3,135.2101714,34.6639883,135.2095609010048,34.65218213569402
3,135.2039939,34.6694625,135.21877120069843,34.66977385165533
2,135.2101714,34.6639883,135.20700123847078,34.65459395191783
3,135.2140986,34.6696569,135.21743064920543,34.658151803649176
3,135.2039939,34.6694625,135.22590307326092,34.660396993257535
5,135.2140986,34.6696569,135.22853832480968,34.66123762772425
5,135.2140986,34.6696569,135.22875980168155,34.66033764598348
4,135.210735,34.6631078,135.21285231436474,34.6558670834522
5,135.2101714,34.6639883,135.21606715805257,34.66848595133978
4,135.210735,34.6631078,135.20506627072874,34.672372928228384
2,135.2182844,34.6659964,135.22444433595638,34.666810176791586
1,135.2182844,34.6659964,135.2031327354736,34.65800321781888
3,135.210735,34.6631078,135.2069602811731,34.65510681301499
3,135.2140986,34.6696569,135.22192154506635,34.65771429756371
4,135.2101714,34.6639883,135.20685633075445,34.66004690699334
4,135.2039939,34.6694625,135.22711126369404,34.66351481969126
5,135.2101714,34.6639883,135.21315896579836,34.66303873676769
2,135.2039939,34.6694625,135.2074434861308,34.673010452537966
1,135.2140986,34.6696569,135.22341525951404,34.654946532625054
1,135.2140986,34.6696569,135.20307743064149,34.66676762319465
2,135.2126072,34.66373,135.2193535530481,34.66947062403936
1,135.2039939,34.6694625,135.22032916449635,34.658994851821554
5,135.2140986,34.6696569,135.21243721163307,34.66665901253907
5,135.2039939,34.6694625,135.20663978859108,34.65557910758184
1,135.2126072,34.66373,135.22852403725514,34.66832091772266
4,135.2140986,34.6696569,135.2260375430667,34.6562498129297
5,135.2182844,34.6659964,135.22882919619795,34.66821097417639
2,135.2126072,34.66373,135.21460168017995,34.65779583371075
4,135.210735,34.6631078,135.20893849940663,34.658559438375356
5,135.2140986,34.6696569,135.22686444431233,34.65364726331188
3,135.2140986,34.6696569,135.20815218680517,34.666363740176614
5,135.2140986,34.6696569,135.21086286197996,34.65597157082974
5,135.2140986,34.6696569,135.22547291540803,34.66186333000313
5,135.2039939,34.6694625,135.2239761029457,34.662477351239026
1,135.210735,34.6631078,135.2280472603772,34.667647134147835
1,135.2101714,34.6639883,135.21832950945705,34.65443188777997
4,135.2140986,34.6696569,135.21484201226767,34.66958776620116
2,135.210735,34.6631078,135.21310195599028,34.659770552124535
4,135.210735,34.6631078,135.22335836246532,34.67146464773147
1,135.2101714,34.6639883,135.22101733265555,34.66450776109948
5,135.2101714,34.6639883,135.2164046628361,34.656550414721245
4,135.2182844,34.6659964,135.22879348815638,34.672333556018735
1,135.2101714,34.6639883,135.22352439438768,34.6603208972446
2,135.2140986,34.6696569,135.2164832917351,34.66727913083061
4,135.2182844,34.6659964,135.22137723919073,34.658337609206455
1,135.2182844,34.6659964,135.2162587580085,34.65321698416159
2,135.2101714,34.6639883,135.21940516650048,34.673092605380965
2,135.210735,34.6631078,135.21064562264584,34.66263508586619
1,135.2140986,34.6696569,135.20332472121282,34.66008548024191
5,135.210735,34.6631078,135.21144310334955,34.66200448143734
2,135.2101714,34.6639883,135.21570375849223,34.65498808349129
2,135.2182844,34.6659964,135.20924962905815,34.65688834458308
3,135.2101714,34.6639883,135.22902293130255,34.65268589411485
4,135.2101714,34.6639883,135.20941157622173,34.66856933193981
1,135.2039939,34.6694625,135.22271302446006,34.65229234938137
4,135.210735,34.6631078,135.21945647213462,34.662217375166726
5,135.210735,34.6631078,135.2229862034476,34.65397024581048
3,135.210735,34.6631078,135.22650950804984,34.659108855665686
5,135.2039939,34.6694625,135.20325500568194,34.661186723348486
3,135.2140986,34.6696569,135.22414574595518,34.65577341462895
4,135.210735,34.6631078,135.21462314638268,34.65940048465496
3,135.2140986,34.6696569,135.22974336496236,34.66435742505973
1,135.2039939,34.6694625,135.214505655249,34.66779909854606
2,135.2182844,34.6659964,135.20322103330432,34.65773110980224
1,135.2140986,34.6696569,135.20810444653904,34.667443496483074
4,135.2039939,34.6694625,135.2035738124464,34.663235478037315
1,135.210735,34.6631078,135.22816549419687,34.664819495543604
3,135.2101714,34.6639883,135.21526382376032,34.65812006091141
1,135.2182844,34.6659964,135.20390364899157,34.67075116183657
5,135.210735,34.6631078,135.2119853611727,34.66744317063793
1,135.2182844,34.6659964,135.21932965223897,34.66426627522426
3,135.2140986,34.6696569,135.2103212074511,34.66610232194239
2,135.210735,34.6631078,135.22800186777886,34.654253095079376
5,135.2182844,34.6659964,135.2042752065626,34.6570110141685
1,135.2182844,34.6659964,135.2160026757349,34.66987938533332
2,135.2039939,34.6694625,135.2280775347926,34.66397348008992
5,135.2140986,34.6696569,135.20199872130775,34.6582236761062
1,135.2182844,34.6659964,135.21382784622983,34.6583666031569
2,135.2140986,34.6696569,135.2146844815505,34.663338376007204
3,135.2126072,34.66373,135.21498472619328,34.6581551573871
4,135.2126072,34.66373,135.2109003813041,34.66456428301648
4,135.2182844,34.6659964,135.20517272212842,34.66646164226385
5,135.2101714,34.6639883,135.21511833595065,34.65584545513026
5,135.210735,34.6631078,135.22776025470458,34.654809673403584
5,135.2101714,34.6639883,135.2113496401867,34.65336309392245
3,135.2126072,34.66373,135.20658020229865,34.661334684266755
5,135.210735,34.6631078,135.2268740139411,34.669330037636165
2,135.2126072,34.66373,135.22087307579238,34.653299302359216
2,135.2182844,34.6659964,135.21663738892312,34.6701268537893
5,135.210735,34.6631078,135.20328022437403,34.66845948475324
3,135.2140986,34.6696569,135.2197725722846,34.65336120821257
1,135.2101714,34.6639883,135.2196211527027,34.66781315760794
4,135.210735,34.6631078,135.22491872753693,34.663623254922165
4,135.2182844,34.6659964,135.20268661157155,34.65897285277256
2,135.210735,34.6631078,135.22750189369398,34.6561052304687
1,135.2039939,34.6694625,135.20630188810074,34.668623451559654
4,135.2039939,34.6694625,135.2120588203093,34.653088938041016
2,135.210735,34.6631078,135.21669278473695,34.6721567341557
5,135.2101714,34.6639883,135.22395472748323,34.670459932088896
2,135.210735,34.6631078,135.22880581380076,34.667565909511616
3,135.2126072,34.66373,135.21922140253773,34.66130425046861
2,135.2039939,34.6694625,135.2162753331508,34.67153376817292
5,135.2101714,34.6639883,135.22195575260486,34.669592254773775
2,135.2039939,34.6694625,135.2026483556078,34.65746594859498
2,135.210735,34.6631078,135.22337330688126,34.673037855052385
2,135.2039939,34.6694625,135.2069817723249,34.66943245654408
2,135.2140986,34.6696569,135.2265012371276,34.65402958913261
1,135.2182844,34.6659964,135.20428332640526,34.66081919539947
5,135.2126072,34.66373,135.22459031441207,34.66675008669885
4,135.2182844,34.6659964,135.22691291833658,34.67011660224301
4,135.2182844,34.6659964,135.21755686201683,34.65321702622752
5,135.210735,34.6631078,135.20498872642415,34.67020214159631
3,135.2126072,34.66373,135.21422063074797,34.657461598654386
1,135.2126072,34.66373,135.21601789074379,34.65859255213173
1,135.2126072,34.66373,135.22951156910983,34.65415472659507
4,135.2126072,34.66373,135.2186258938815,34.65216180989099
5,135.2140986,34.6696569,135.2210021290882,34.66977394190435
4,135.2039939,34.6694625,135.22929966192473,34.655643663065135
3,135.2101714,34.6639883,135.22463876768592,34.66605022861931
3,135.2126072,34.66373,135.21257679848625,34.67032173199068
1,135.2101714,34.6639883,135.21042076283203,34.6722758201477
3,135.2182844,34.6659964,135.21647168157705,34.6689889671056
4,135.2140986,34.6696569,135.22108217207278,34.653176838238245
2,135.2101714,34.6639883,135.22021529193094,34.667879355205216
1,135.2140986,34.6696569,135.2208554177416,34.65572605148217
5,135.2126072,34.66373,135.20946198456798,34.662001764903465
5,135.2126072,34.66373,135.21975737344164,34.65766549028521
1,135.2182844,34.6659964,135.22479795252698,34.666601544740864
2,135.2126072,34.66373,135.2247171969988,34.65834682171047
3,135.2140986,34.6696569,135.22362233924434,34.65892605110895
1,135.2140986,34.6696569,135.2101990571812,34.67014549474365
3,135.2101714,34.6639883,135.22171415966358,34.667185739866696
4,135.2182844,34.6659964,135.20766052938302,34.66007490192323
4,135.2101714,34.6639883,135.21749723396712,34.669529492018405
3,135.2101714,34.6639883,135.21176642262193,34.6620258205284
5,135.2140986,34.6696569,135.20271266310058,34.667205495242655
1,135.210735,34.6631078,135.22864329926745,34.65817019688119
5,135.2126072,34.66373,135.2191672530979,34.66085234788256
2,135.2101714,34.6639883,135.21645247082435,34.65541814617711
1,135.210735,34.6631078,135.22818841486514,34.65362641280878
1,135.2140986,34.6696569,135.2207398301225,34.672643156465455
2,135.210735,34.6631078,135.2227590480859,34.66398368926461
3,135.210735,34.6631078,135.2070774182336,34.664941811765345
2,135.2126072,34.66373,135.2040018182818,34.66576953189972
5,135.2101714,34.6639883,135.21889025853585,34.65597988537936
1,135.2039939,34.6694625,135.2224351429367,34.66465251392818
5,135.2101714,34.6639883,135.223405822929,34.653963423774904
5,135.2101714,34.6639883,135.21293767584174,34.673021014206704
1,135.2039939,34.6694625,135.2051358803183,34.666121958286084
3,135.2140986,34.6696569,135.211670649315,34.65621684765709
3,135.2182844,34.6659964,135.22912796810533,34.65625378924536
3,135.2039939,34.6694625,135.22240256014618,34.66491211185781
1,135.2126072,34.66373,135.20365300091342,34.66590039087827
3,135.2140986,34.6696569,135.21666458424593,34.663376779814165
1,135.2101714,34.6639883,135.2193268302488,34.67296484004242
4,135.2039939,34.6694625,135.21648892010296,34.66449988064344
5,135.2140986,34.6696569,135.21558145966551,34.66138064564412
4,135.2126072,34.66373,135.2147374713006,34.65872318688433
2,135.210735,34.6631078,135.22216999520782,34.66702848679014
3,135.210735,34.6631078,135.22905717713894,34.65739208426257
1,135.210735,34.6631078,135.21670766863457,34.65655674478327
4,135.2140986,34.6696569,135.21370260360965,34.666991774720906
5,135.210735,34.6631078,135.22291286845288,34.666513167812695
4,135.2140986,34.6696569,135.2045280828862,34.66206054905224
5,135.210735,34.6631078,135.20233833627984,34.65550167217738
4,135.2039939,34.6694625,135.21613726007953,34.65231603586365
1,135.2182844,34.6659964,135.21487193761442,34.6673475139078
2,135.2140986,34.6696569,135.21597316372933,34.66801790481172
5,135.2182844,34.6659964,135.21948863514643,34.655159281485105
2,135.2126072,34.66373,135.2133024620972,34.670893393733394
1,135.2126072,34.66373,135.21797515520828,34.65245628848254
2,135.2039939,34.6694625,135.22880053244285,34.66293616779334
3,135.2140986,34.6696569,135.22895166536267,34.658005131540236
4,135.2039939,34.6694625,135.20294172073554,34.669733774584486
3,135.2182844,34.6659964,135.21168663238404,34.65670875704213
4,135.2182844,34.6659964,135.21865351613314,34.67026253145554
2,135.2126072,34.66373,135.22183406448985,34.65598595019933
2,135.2101714,34.6639883,135.22608084897232,34.65742697115479
4,135.2039939,34.6694625,135.20510218996785,34.65442808153665
4,135.2126072,34.66373,135.2297457349272,34.656081479562026
1,135.2101714,34.6639883,135.21020994870233,34.66437645486433
5,135.2140986,34.6696569,135.20258616790028,34.65238625343546
2,135.2101714,34.6639883,135.22926882097636,34.670815807267836
2,135.2182844,34.6659964,135.20334368931555,34.66270430176714
4,135.2140986,34.6696569,135.22399417893052,34.664184065245664
3,135.2182844,34.6659964,135.20510656889957,34.65870337343617
5,135.210735,34.6631078,135.21256095577164,34.668215708155316
3,135.2101714,34.6639883,135.22666395669174,34.66177421104713
4,135.2101714,34.6639883,135.206090434255,34.66940150287447
3,135.2140986,34.6696569,135.20211557198934,34.66737892518161
3,135.2140986,34.6696569,135.2122541170529,34.67052905315087
4,135.2101714,34.6639883,135.22487080530445,34.66090068876571
2,135.2126072,34.66373,135.2203751826541,34.66783713291337
3,135.2039939,34.6694625,135.21893493068913,34.65473613826317
3,135.2126072,34.66373,135.20197204760564,34.658970977594244
5,135.2126072,34.66373,135.20317332375157,34.66594504312747
3,135.2182844,34.6659964,135.2278705563065,34.66027648227522
5,135.2182844,34.6659964,135.22414377846448,34.670290281093344
5,135.2140986,34.6696569,135.20568240440815,34.67087956569612
4,135.2126072,34.66373,135.20578075864842,34.6610884265409
1,135.210735,34.6631078,135.21926326098597,34.66442193217445
3,135.2039939,34.6694625,135.22132208453752,34.66200012116017
2,135.210735,34.6631078,135.20771786167396,34.66934165394192
5,135.2039939,34.6694625,135.21962856566722,34.65516768372758
1,135.2182844,34.6659964,135.20643344834932,34.654505017339524
1,135.2039939,34.6694625,135.20988597254868,34.65700361191962
5,135.2039939,34.6694625,135.21862960130295,34.67222931174839
4,135.2126072,34.66373,135.22683006423105,34.664059991959476
4,135.2039939,34.6694625,135.22043494964745,34.653523613677564
5,135.2182844,34.6659964,135.22960606528812,34.65549776097305
3,135.2126072,34.66373,135.2217682470089,34.66164788709197
3,135.2039939,34.6694625,135.20910343740803,34.655754950183244
4,135.2101714,34.6639883,135.21510345893222,34.659259665748536
3,135.210735,34.6631078,135.2210500699668,34.66026853211703
5,135.2101714,34.6639883,135.21398429746375,34.666026702860265
1,135.2126072,34.66373,135.20370156632472,34.663460434035585
1,135.2039939,34.6694625,135.20377863382836,34.67183669827217
3,135.2039939,34.6694625,135.21549727132742,34.67185192233964
1,135.2140986,34.6696569,135.21398919825367,34.665223028993864
4,135.210735,34.6631078,135.20426804725747,34.66630870309898
4,135.2140986,34.6696569,135.22357762646624,34.65701280682452
3,135.210735,34.6631078,135.2053552258849,34.66389918232544
1,135.2101714,34.6639883,135.2037878916937,34.656584295044944
1,135.2140986,34.6696569,135.20631423271695,34.67227680232555
4,135.2140986,34.6696569,135.205201841017,34.65874723886965
2,135.210735,34.6631078,135.21650334428443,34.66338983031403
5,135.2140986,34.6696569,135.2035687803977,34.667938907431044
1,135.2140986,34.6696569,135.21014795681748,34.661703118727054
2,135.2182844,34.6659964,135.22798482384817,34.66378619788894
1,135.2126072,34.66373,135.21581605574713,34.653535006474634
3,135.2140986,34.6696569,135.21331737005448,34.656061535952325
2,135.210735,34.6631078,135.20638805888836,34.66663057248499
2,135.2126072,34.66373,135.21314748383662,34.67066122600904
1,135.2039939,34.6694625,135.20598193967308,34.65343460866509
1,135.2126072,34.66373,135.22863582141773,34.668343550412516
3,135.2126072,34.66373,135.22236067814418,34.66404009243997
3,135.2126072,34.66373,135.21409183619213,34.65952579871433
3,135.2182844,34.6659964,135.21466280706878,34.656387247500255
1,135.210735,34.6631078,135.22022760149272,34.66972063953848
1,135.2182844,34.6659964,135.2189840241381,34.66910404951418
3,135.2140986,34.6696569,135.2279668008868,34.66920804877781
1,135.2140986,34.6696569,135.2295823425738,34.658695936165614
5,135.2126072,34.66373,135.2295779508701,34.65307888577373
2,135.2039939,34.6694625,135.21831060441045,34.65610682150534
3,135.2140986,34.6696569,135.2289251461754,34.66592008231861
3,135.2039939,34.6694625,135.21302621978575,34.671590753161695
5,135.2101714,34.6639883,135.2020950419888,34.662163365638015
2,135.210735,34.6631078,135.2091153277601,34.65912143749473
1,135.2126072,34.66373,135.22453407124303,34.672752732593146
2,135.2182844,34.6659964,135.22167622134734,34.672720270873555
5,135.2140986,34.6696569,135.21179788316408,34.66020921093516
4,135.210735,34.6631078,135.20237047293026,34.65601379577504
4,135.210735,34.6631078,135.20392680124957,34.654246975085776
4,135.2126072,34.66373,135.21451586450544,34.65364832157421
2,135.2039939,34.6694625,135.21508823953658,34.657552688235164
5,135.2101714,34.6639883,135.21414348575743,34.65916810379045
3,135.2140986,34.6696569,135.21203952266856,34.65355386495114
3,135.2101714,34.6639883,135.2020748996229,34.66964315938155
4,135.2101714,34.6639883,135.21959481704044,34.65282924770188
5,135.2101714,34.6639883,135.2022081466913,34.669249766656925
3,135.210735,34.6631078,135.21318850948126,34.659093492738826
4,135.210735,34.6631078,135.22384627363255,34.668880379919734
2,135.2140986,34.6696569,135.20314590458227,34.658129320044765
2,135.2039939,34.6694625,135.20725105574226,34.66913388668307
5,135.2039939,34.6694625,135.2270682042969,34.67017728272726
5,135.2182844,34.6659964,135.20666314082962,34.665561591879616
4,135.2039939,34.6694625,135.2259649008169,34.65639402955143
1,135.210735,34.6631078,135.20703646004515,34.66986209679805
5,135.2182844,34.6659964,135.22412617841607,34.653577659828066
2,135.210735,34.6631078,135.20939499880237,34.66057288175671
2,135.2039939,34.6694625,135.20748556856483,34.66530420996047
3,135.2039939,34.6694625,135.22927714556087,34.6704408258978
4,135.2039939,34.6694625,135.21400500286063,34.669387751159434
3,135.2182844,34.6659964,135.21981587866844,34.66488226590034
3,135.2126072,34.66373,135.21472485826018,34.66570122549066
2,135.2101714,34.6639883,135.20399212175002,34.668274357379296
2,135.2182844,34.6659964,135.2290115057178,34.660452320396786
4,135.2140986,34.6696569,135.20363417967692,34.665311099394536
2,135.210735,34.6631078,135.20421342515664,34.66593209845265
4,135.2182844,34.6659964,135.20878296739352,34.669581990553915
3,135.2126072,34.66373,135.22600775734534,34.65248773954339
4,135.2101714,34.6639883,135.22716641635236,34.66660818423485
2,135.2126072,34.66373,135.2050057457673,34.673061455520354
